Company_ID,Purchase_Date,Product_Category,Quantity,Total_Sales,Gender,Marital_Status,Price_Per_Unit,Customer_Type,Age
6,2020-06-21,Beauty,7,411.52200700561446,Female,Married,23.003114208106187,New Customer,63
1,2020-12-14,Clothing,3,447.1140378544926,Male,Married,39.43973778216685,New Customer,44
3,2021-04-03,Books,5,350.36383829360693,Female,Widowed,49.16017696700691,Returning Customer,40
3,2020-11-02,Home,2,15.53889985144388,Male,Widowed,45.6210256859444,Returning Customer,51
1,2020-12-15,Books,7,483.79060520525803,Male,Single,34.55928650209924,New Customer,72
3,2021-11-04,Clothing,5,154.45042228853436,Male,Divorced,48.429048168362876,Returning Customer,61
2,2021-11-14,Beauty,3,285.24581932139006,Female,Divorced,20.331396860348512,New Customer,62
1,2020-05-21,Beauty,7,329.8112746804914,Female,Divorced,6.350172748786546,Returning Customer,61
5,2020-06-09,Electronics,5,59.49079116966878,Male,Married,8.418352873500115,New Customer,78
4,2021-05-09,Clothing,1,153.9150896973769,Male,Divorced,33.35998291430104,Returning Customer,23
2,2021-10-27,Books,1,182.99446074009572,Male,Divorced,16.850716582658556,Returning Customer,68
1,2020-01-24,Electronics,4,106.64358993892898,Female,Married,37.80248614548514,New Customer,63
5,2021-10-08,Beauty,6,80.08884456969413,Female,Single,33.58299842084232,New Customer,55
5,2021-01-27,Books,5,173.45417257146696,Male,Widowed,6.418447767922028,New Customer,18
3,2021-11-14,Home,6,375.6491492262923,Male,Married,15.067292913496791,Returning Customer,56
4,2020-08-12,Books,2,429.0825910444765,Female,Widowed,47.47538376154083,New Customer,50
5,2020-10-28,Electronics,10,18.248840065034187,Female,Widowed,19.79711656834869,New Customer,30
6,2021-05-24,Electronics,10,246.31149730395703,Female,Single,8.556561337401956,Returning Customer,21
4,2021-04-08,Books,3,360.0088020929154,Male,Married,8.786849243238915,Returning Customer,40
3,2021-07-17,Clothing,9,111.8475747210765,Female,Widowed,46.67422057919428,Returning Customer,70
4,2021-06-14,Electronics,1,287.56503493792934,Female,Widowed,35.10201640511569,Returning Customer,69
6,2020-01-27,Electronics,9,449.6557741099465,Male,Single,20.500510515756105,Returning Customer,59
3,2020-02-07,Clothing,7,411.25701047819194,Female,Widowed,22.804819125315806,Returning Customer,48
3,2021-11-25,Home,8,257.87192575400326,Female,Married,45.70402238519012,New Customer,42
2,2020-06-11,Clothing,6,308.0728112900593,Female,Widowed,10.846969464423967,Returning Customer,36
2,2021-05-21,Books,2,302.6835209927951,Male,Married,29.559986368154245,New Customer,66
3,2020-10-31,Beauty,3,309.1423969434019,Male,Single,6.178167366542713,New Customer,29
3,2021-05-27,Beauty,5,139.69138256054288,Female,Married,42.313147074364345,New Customer,76
1,2020-06-20,Beauty,2,182.65508838406296,Female,Widowed,20.306948668216137,New Customer,33
1,2021-10-22,Books,2,209.49981032201825,Male,Divorced,31.418706099216735,New Customer,72
5,2020-09-24,Electronics,3,244.1807053098386,Female,Divorced,46.66816223860526,New Customer,19
1,2020-09-24,Clothing,2,221.44248513218076,Female,Single,43.205385947661576,Returning Customer,58
3,2020-04-10,Home,9,182.1843567099203,Male,Married,15.886368104580985,Returning Customer,26
5,2020-02-02,Electronics,3,452.8173268821664,Female,Divorced,41.47490195725613,Returning Customer,29
1,2021-11-19,Clothing,1,420.15949730588,Female,Widowed,9.68878689858995,New Customer,51
5,2021-11-14,Books,1,14.8548959470838,Female,Married,39.684088140255255,New Customer,75
2,2020-09-09,Books,7,218.12188042827086,Male,Widowed,18.68909673678885,New Customer,37
4,2020-02-25,Books,9,426.8936490468878,Female,Single,15.188310268811595,New Customer,43
2,2020-06-21,Home,5,233.8462721918414,Male,Single,36.46018928005394,Returning Customer,21
6,2021-02-15,Home,1,210.8209212244988,Male,Divorced,7.20948763429724,New Customer,66
5,2020-07-06,Books,1,148.34067772522008,Male,Married,21.13207003873578,Returning Customer,20
3,2021-03-18,Electronics,4,326.5291949779977,Male,Single,26.463023214575703,New Customer,31
6,2020-01-26,Electronics,7,116.6256143600418,Male,Divorced,26.556574796411898,Returning Customer,46
2,2021-04-05,Clothing,1,470.46562915465216,Female,Widowed,20.817602248125198,New Customer,54
3,2021-04-05,Beauty,3,488.8018909189747,Male,Single,8.75845398862279,New Customer,19
1,2020-07-30,Electronics,7,325.06561944133955,Female,Divorced,21.880693742094884,New Customer,73
4,2021-05-10,Clothing,9,39.74823317423323,Female,Widowed,49.18794686765688,Returning Customer,65
1,2021-05-01,Electronics,2,387.27810738852463,Female,Divorced,40.78473820987421,New Customer,53
4,2021-11-06,Beauty,5,432.4829234645013,Female,Widowed,17.377992454875276,Returning Customer,49
5,2020-09-25,Clothing,8,479.27231503323253,Male,Married,40.52124494495537,New Customer,46
1,2020-07-03,Beauty,9,386.2517869612691,Male,Single,37.24202371494049,Returning Customer,34
1,2020-10-11,Beauty,1,195.51157324470338,Male,Single,8.140318313788654,Returning Customer,36
2,2020-08-06,Beauty,7,292.27404451451713,Female,Single,41.39024715860212,New Customer,18
2,2020-01-16,Home,10,296.6891021407807,Male,Single,37.87782641103319,New Customer,46
4,2020-06-30,Books,3,133.27505839234323,Male,Widowed,18.05362315834592,Returning Customer,80
4,2021-12-17,Clothing,6,285.50001353312865,Male,Divorced,20.80972807752876,Returning Customer,19
2,2020-08-22,Home,8,278.59868409563234,Female,Single,38.42266597016213,New Customer,28
5,2021-04-12,Home,10,102.01210732724677,Female,Divorced,40.51913111063197,New Customer,68
2,2020-07-24,Books,6,399.01400164053365,Male,Married,6.795830890767248,Returning Customer,19
1,2020-06-06,Home,1,409.37193479569993,Female,Divorced,11.91270777088685,New Customer,48
1,2020-11-24,Electronics,8,414.56208209295687,Male,Single,48.20536607167157,New Customer,72
6,2020-08-09,Home,7,55.96173549215972,Male,Married,30.776984789648374,New Customer,35
6,2020-06-23,Clothing,1,464.2359615242211,Female,Married,33.784157385936844,Returning Customer,35
5,2020-06-26,Electronics,2,136.26292712771303,Female,Married,42.052642366260365,New Customer,55
2,2020-08-30,Home,1,494.0871081373551,Female,Widowed,37.510111215310715,New Customer,55
4,2020-01-22,Clothing,9,432.76109074174525,Male,Divorced,5.24705348394739,Returning Customer,40
3,2020-05-15,Home,5,134.53253607883664,Female,Married,36.987699403790586,Returning Customer,77
6,2021-11-02,Clothing,7,71.79289567463589,Female,Widowed,25.169490256319612,New Customer,69
3,2020-03-16,Electronics,1,314.02844643325,Male,Widowed,40.25065634920585,Returning Customer,35
4,2021-02-19,Home,1,449.7909662066432,Female,Married,32.027665852009264,Returning Customer,29
6,2021-09-21,Home,1,351.55624331452344,Female,Divorced,27.877558707171033,New Customer,43
4,2021-08-15,Home,4,468.1185987298523,Female,Single,24.03069669117509,Returning Customer,79
3,2020-07-03,Electronics,1,198.2484171768539,Female,Divorced,46.349787929451054,New Customer,22
2,2021-10-05,Beauty,10,185.48304487253984,Male,Divorced,46.45194875433717,New Customer,55
6,2021-02-18,Home,3,141.82965053802909,Male,Married,26.818495996848103,New Customer,46
1,2021-08-19,Books,5,342.4241638873903,Female,Married,26.60218923272123,New Customer,61
1,2021-10-12,Home,7,193.61533005761044,Female,Divorced,27.927527634805937,New Customer,58
5,2020-03-28,Home,9,494.999025681119,Male,Single,48.443582289710776,Returning Customer,24
3,2021-11-18,Clothing,7,393.02507659037497,Male,Single,40.86793318135733,New Customer,32
2,2021-04-20,Clothing,4,466.37530495711457,Male,Widowed,43.40480302147116,New Customer,61
5,2021-09-22,Clothing,5,354.0281765499357,Female,Divorced,25.28391699730986,Returning Customer,24
3,2021-03-16,Beauty,9,118.66591390536597,Male,Single,36.937656939001855,Returning Customer,67
5,2021-08-10,Beauty,4,231.31804904835167,Male,Married,43.281521522019695,Returning Customer,76
3,2021-08-19,Beauty,1,413.6768803276338,Male,Widowed,37.79107473593384,New Customer,40
4,2021-08-30,Beauty,6,250.44939783021647,Male,Married,16.230361653280152,Returning Customer,78
5,2020-03-22,Home,10,457.3502394899381,Male,Married,41.563547821201944,Returning Customer,30
3,2021-06-14,Clothing,8,234.82791802479431,Male,Divorced,21.302216858635667,Returning Customer,63
5,2021-02-19,Electronics,3,332.594374803126,Female,Divorced,37.457289751396,New Customer,75
5,2021-04-02,Beauty,8,210.70561302523757,Female,Single,45.63726593865352,New Customer,56
6,2020-04-29,Beauty,1,109.0711217023796,Female,Married,9.693104244284159,New Customer,68
4,2021-03-10,Home,5,219.88102742404462,Female,Divorced,18.000421132674877,Returning Customer,54
6,2021-12-31,Electronics,7,465.55727613033196,Female,Divorced,28.69924449782752,New Customer,51
3,2021-03-04,Clothing,4,88.69862158854541,Male,Divorced,20.839032685917232,New Customer,60
6,2021-06-26,Electronics,8,362.3200930896587,Male,Single,38.9708972305274,Returning Customer,48
6,2020-05-30,Books,4,382.1141295343235,Male,Single,8.666829669121416,New Customer,35
5,2021-07-22,Electronics,3,476.108131058502,Female,Married,31.63758929313347,New Customer,23
5,2020-03-10,Electronics,7,91.89676835559149,Male,Single,28.90215228382523,Returning Customer,24
3,2020-01-05,Home,10,45.8014286298972,Male,Widowed,41.48399431105844,Returning Customer,60
2,2021-04-26,Books,1,266.15344635071085,Female,Married,15.081727121947283,Returning Customer,21
1,2020-05-19,Books,7,15.355755640300215,Male,Single,33.513992512863425,Returning Customer,23
1,2021-08-13,Clothing,9,262.93873101532523,Male,Divorced,33.072479940539814,New Customer,58
5,2020-08-09,Home,6,169.0590491930927,Female,Widowed,45.12581482208486,Returning Customer,76
1,2020-01-23,Clothing,8,133.5201449537267,Female,Married,43.51522097778594,New Customer,19
6,2020-04-16,Beauty,7,303.39307518258613,Male,Married,12.134598435537473,Returning Customer,67
2,2020-02-28,Books,1,207.39784606480515,Male,Married,49.01139215663346,Returning Customer,73
5,2020-10-25,Books,9,359.8217670939257,Male,Single,33.58751574942707,Returning Customer,65
2,2021-01-14,Clothing,10,94.06674223801579,Male,Divorced,48.355629632604625,New Customer,34
4,2020-10-16,Clothing,5,425.5033242089308,Male,Single,5.25952628724169,Returning Customer,20
5,2021-07-11,Clothing,6,98.5478769662975,Female,Divorced,31.797664578271988,New Customer,69
2,2021-09-30,Home,3,265.99684892695666,Male,Single,20.62833425347979,New Customer,80
5,2021-04-21,Books,6,308.596926076933,Female,Married,32.55019416494844,Returning Customer,53
2,2021-05-03,Books,7,292.9049668798975,Male,Single,45.78305085501967,Returning Customer,35
6,2021-02-23,Electronics,6,232.9956191908012,Female,Married,25.666734395662083,New Customer,28
4,2020-12-06,Beauty,4,294.84793486814493,Male,Married,38.845043224213285,New Customer,35
3,2020-06-03,Books,6,395.11831388975145,Male,Married,42.74641185158401,Returning Customer,25
4,2020-08-23,Beauty,10,247.33312546157836,Male,Single,22.1984266638969,Returning Customer,78
5,2020-01-25,Books,4,111.18570483640858,Female,Widowed,37.872449138433225,Returning Customer,46
5,2020-09-04,Electronics,2,48.40266218762266,Male,Divorced,38.98885295789418,Returning Customer,72
4,2021-09-27,Beauty,4,186.5016473742555,Male,Divorced,11.553625016240488,Returning Customer,26
3,2021-06-25,Home,5,494.164285327607,Male,Divorced,41.63199858648142,New Customer,19
4,2020-06-13,Home,3,249.43677614148993,Female,Single,45.479697690765626,New Customer,42
3,2021-06-04,Electronics,7,105.59636349023044,Female,Single,35.36646244750361,Returning Customer,27
5,2021-07-16,Beauty,4,363.1624009865274,Male,Widowed,45.21053701013027,Returning Customer,42
2,2021-11-02,Beauty,3,390.62932485795,Male,Widowed,29.871127987843362,New Customer,22
5,2020-08-17,Clothing,4,201.49000515620267,Female,Divorced,37.82035841244072,New Customer,24
5,2021-09-25,Electronics,2,122.88609520776353,Female,Single,23.852212684710096,New Customer,59
4,2020-07-16,Clothing,5,288.1027663911333,Female,Divorced,40.61064785799798,Returning Customer,69
3,2021-03-03,Beauty,1,300.34595702198976,Male,Married,39.004691437154634,New Customer,35
1,2021-12-29,Electronics,1,77.46674153355447,Female,Single,48.73356749927508,Returning Customer,77
3,2021-01-13,Electronics,4,85.11456340631563,Male,Divorced,40.829850029269245,Returning Customer,66
3,2021-04-16,Beauty,4,494.4849806579709,Female,Married,20.74623349022859,New Customer,33
3,2021-04-09,Home,3,124.48413131857068,Female,Divorced,39.41856276875819,New Customer,73
2,2021-01-22,Books,1,168.59215114531398,Male,Single,16.736204321746726,Returning Customer,39
5,2021-01-10,Clothing,9,194.20638121501133,Male,Single,6.312713838644417,New Customer,49
2,2020-03-22,Home,7,208.41184028429046,Male,Single,16.20188394828361,Returning Customer,18
2,2021-11-27,Clothing,9,440.5813886315005,Female,Married,45.356568020477646,Returning Customer,72
1,2020-02-20,Beauty,6,286.23287900332764,Female,Widowed,32.23446966693567,New Customer,36
6,2020-04-13,Beauty,2,472.73226820313425,Male,Divorced,28.57738883695871,New Customer,42
4,2021-10-23,Home,10,153.67368214267427,Male,Widowed,43.944112687015995,Returning Customer,34
4,2020-03-01,Clothing,3,444.4087990965153,Male,Married,6.886554450278495,Returning Customer,73
4,2021-03-14,Beauty,3,134.605408489908,Female,Married,17.120432025315576,New Customer,71
4,2021-07-15,Home,6,200.48025214306918,Female,Widowed,31.303202320380933,Returning Customer,23
4,2020-05-05,Books,1,364.834432346899,Female,Divorced,19.535666745269864,Returning Customer,55
4,2021-08-07,Home,9,325.30021697216307,Male,Widowed,17.54295223387381,Returning Customer,67
5,2021-11-23,Electronics,4,440.6115235715975,Male,Divorced,5.084915348951996,Returning Customer,34
4,2021-07-17,Home,1,42.33046624335286,Female,Divorced,8.653600755050112,Returning Customer,36
1,2021-12-13,Clothing,10,461.23389776112856,Female,Married,45.3217579248693,Returning Customer,27
1,2021-11-20,Electronics,4,467.92731262157906,Female,Single,10.419988749516676,New Customer,36
4,2021-07-02,Electronics,3,301.41924494206154,Male,Single,31.296618827864624,New Customer,45
6,2020-07-21,Beauty,3,215.8314818667897,Male,Married,16.615264953079866,Returning Customer,47
4,2021-02-04,Electronics,10,292.3849792411233,Male,Widowed,21.743722718790075,Returning Customer,69
2,2020-07-26,Clothing,8,25.89431647350783,Female,Single,25.913299163237053,Returning Customer,36
3,2020-08-06,Clothing,9,493.2710740404689,Female,Widowed,21.28183722676331,New Customer,22
3,2021-01-31,Beauty,8,424.77462772783946,Male,Divorced,34.37784896378048,Returning Customer,37
1,2021-12-22,Beauty,2,253.0736172950715,Female,Widowed,9.828205834491806,New Customer,41
4,2021-08-10,Electronics,10,393.91943467650174,Male,Single,34.59085171918075,New Customer,48
6,2021-06-02,Books,3,135.55547378354953,Male,Single,8.70201448992732,New Customer,40
5,2021-12-09,Clothing,7,46.95481117383488,Male,Divorced,34.162028134610026,Returning Customer,73
3,2020-09-24,Home,8,146.48475154866577,Male,Single,7.243585322606594,New Customer,34
1,2020-12-09,Electronics,9,392.06964788267624,Male,Married,16.269276010773655,Returning Customer,36
3,2021-12-25,Electronics,3,53.12733118251132,Male,Single,41.032804872316234,New Customer,54
3,2020-11-02,Beauty,4,468.1553273973829,Male,Married,27.129720898702192,Returning Customer,72
1,2020-05-09,Electronics,2,304.7992112239381,Male,Single,37.88565242551642,Returning Customer,29
3,2020-06-07,Books,2,290.2437199895288,Female,Divorced,23.3843905081759,Returning Customer,35
3,2021-09-30,Clothing,3,97.86009608110186,Female,Widowed,42.316004904972836,New Customer,69
3,2021-10-28,Books,3,299.8682108697316,Male,Widowed,24.62679204619268,Returning Customer,64
5,2021-05-10,Books,9,215.09317604866996,Male,Widowed,14.780479927524963,Returning Customer,29
5,2021-03-11,Home,10,370.3861735937718,Male,Widowed,13.348838914330772,New Customer,62
1,2020-05-27,Clothing,7,264.10624510968466,Female,Married,5.710405976428475,New Customer,57
4,2020-03-30,Beauty,5,19.20496032557633,Female,Divorced,29.371059393851645,New Customer,28
1,2020-03-10,Electronics,8,321.86563374166883,Female,Widowed,18.03233195428399,Returning Customer,43
2,2020-12-20,Clothing,4,146.41883928812013,Female,Married,21.385963311054162,Returning Customer,62
1,2020-02-01,Beauty,8,26.699995038844612,Male,Divorced,38.15384592610912,New Customer,76
4,2021-11-21,Home,8,123.50995473120258,Male,Divorced,42.46470664162496,Returning Customer,53
3,2021-07-31,Beauty,10,136.1666075939923,Male,Widowed,11.6869341092958,New Customer,31
5,2021-08-09,Home,4,96.79026352921247,Male,Single,40.39043424624618,Returning Customer,31
1,2021-01-14,Books,2,327.03007868575867,Female,Married,7.225923140115897,Returning Customer,31
3,2020-02-25,Electronics,8,407.99161447101386,Female,Single,6.9010969187885935,New Customer,73
6,2020-04-02,Electronics,7,151.42495466472408,Female,Single,18.458057460709153,New Customer,68
6,2020-08-16,Electronics,7,419.52921983702885,Female,Married,48.84580494942151,New Customer,37
2,2021-04-28,Electronics,9,442.6817597101614,Female,Widowed,48.053910935962215,Returning Customer,60
6,2020-05-30,Electronics,7,82.24663764120697,Female,Married,33.965204556447446,New Customer,33
4,2021-06-25,Clothing,9,188.93795446838885,Female,Divorced,46.27431429417969,Returning Customer,64
1,2021-10-11,Home,1,459.39656682425993,Male,Widowed,17.390352391502134,Returning Customer,61
5,2021-01-25,Home,7,141.9814258781217,Male,Married,15.77780158942732,Returning Customer,62
5,2021-01-07,Clothing,6,260.6464600360489,Male,Married,26.28009170164416,Returning Customer,35
4,2020-06-18,Clothing,7,413.51481296164167,Male,Married,14.153959431231558,Returning Customer,51
1,2021-01-26,Beauty,9,288.76344061811267,Male,Single,33.62018020509496,New Customer,63
6,2020-05-26,Home,5,65.28939778886809,Female,Divorced,28.26279538144294,Returning Customer,54
2,2021-08-09,Books,10,146.42036924598182,Female,Widowed,43.15795724820384,Returning Customer,64
1,2020-01-29,Home,1,496.15680870557367,Male,Divorced,20.211088731459775,Returning Customer,21
4,2020-02-26,Home,1,484.73338166343177,Female,Married,14.592090220364918,New Customer,48
2,2021-08-12,Clothing,3,483.7922905711284,Male,Single,47.57818452996676,Returning Customer,50
6,2021-12-04,Home,7,163.54078533318432,Female,Married,30.785574495354773,New Customer,69
4,2020-05-01,Beauty,1,237.36857324343254,Male,Widowed,37.83222348891607,Returning Customer,64
3,2020-03-20,Clothing,6,367.23478606793753,Female,Divorced,34.72872629034654,Returning Customer,27
1,2020-01-14,Home,4,380.0820536727545,Male,Divorced,22.38389677978863,New Customer,26
4,2021-06-22,Electronics,4,276.6224700954462,Male,Single,47.73679179700214,New Customer,44
5,2021-05-26,Clothing,4,165.66354955954094,Male,Single,7.44063021158623,New Customer,49
4,2021-11-09,Home,8,401.74632428026916,Female,Married,16.188965022958122,New Customer,62
3,2021-10-09,Electronics,1,353.69012149758646,Male,Widowed,7.333736894794271,Returning Customer,43
6,2021-01-17,Books,6,84.50329950828115,Female,Widowed,18.593786811882623,Returning Customer,53
4,2021-01-01,Electronics,10,318.0128200979789,Female,Divorced,9.028853930453643,Returning Customer,42
3,2020-02-23,Books,8,93.16509682086227,Male,Single,22.140198617137088,New Customer,67
3,2020-06-30,Beauty,9,216.72328535165025,Male,Divorced,5.507733582538909,New Customer,18
4,2020-07-18,Clothing,7,42.347952733261714,Female,Married,18.3810986102323,Returning Customer,40
6,2021-07-01,Books,6,33.069253309497675,Male,Single,12.872628839429611,Returning Customer,43
4,2020-12-28,Home,10,281.4986233295247,Male,Widowed,31.736759957773685,Returning Customer,20
1,2020-08-04,Beauty,8,357.7900439339735,Male,Widowed,28.240643177875224,New Customer,70
6,2021-05-23,Books,10,104.80872273494927,Male,Widowed,27.87465135535227,Returning Customer,53
3,2020-12-27,Books,2,285.95254122778573,Female,Married,24.69406235424553,Returning Customer,75
6,2020-01-08,Home,9,487.0266580906486,Male,Divorced,13.858647980374359,Returning Customer,26
2,2020-02-02,Electronics,1,64.19155669274616,Male,Single,19.442896765485543,Returning Customer,58
5,2021-04-01,Home,5,473.8804179729922,Female,Widowed,24.398030385925797,Returning Customer,52
5,2021-11-19,Books,2,175.53427007907908,Female,Divorced,36.77214656642486,Returning Customer,28
5,2021-04-08,Clothing,2,352.12538622877,Female,Single,22.57255634307482,New Customer,31
2,2021-10-30,Home,4,140.56760733609315,Male,Married,12.497530168764838,New Customer,30
3,2020-05-31,Electronics,9,194.6253950113781,Female,Single,25.948530102294274,New Customer,50
6,2021-01-25,Clothing,5,256.11482404711677,Male,Widowed,33.27977896932782,Returning Customer,77
1,2021-11-10,Clothing,6,468.1359673682227,Female,Widowed,15.073427984408392,Returning Customer,57
1,2021-04-06,Electronics,4,337.2564905559655,Female,Married,48.60432922917583,New Customer,34
2,2021-05-17,Beauty,3,371.3161328600441,Male,Divorced,32.69821274659391,Returning Customer,39
2,2021-07-17,Beauty,8,383.8566378748403,Female,Single,44.97416665153181,New Customer,31
5,2021-05-23,Home,2,148.80069629539705,Female,Married,5.009174836709264,Returning Customer,45
1,2020-02-04,Home,6,482.31140134204253,Female,Divorced,22.608119241819466,Returning Customer,24
4,2020-12-27,Beauty,3,70.6578397582024,Female,Widowed,26.974802754344264,New Customer,27
4,2021-10-30,Beauty,5,55.560113300894756,Female,Single,41.189212450237605,Returning Customer,55
3,2021-02-17,Home,5,255.62590246984297,Male,Divorced,5.392485730063176,Returning Customer,59
2,2021-07-28,Clothing,9,431.92402053242796,Male,Married,35.231431618000734,Returning Customer,37
6,2021-12-04,Electronics,5,34.87596290557488,Male,Widowed,27.613991939000858,Returning Customer,21
1,2021-12-21,Books,5,149.78852301684933,Male,Married,32.239133410028074,Returning Customer,20
6,2020-11-15,Beauty,6,372.04103616689116,Female,Divorced,43.427715103398704,New Customer,28
1,2021-10-18,Electronics,1,241.40793362593783,Female,Single,23.57904138808203,New Customer,18
5,2021-03-30,Home,8,431.4838464856544,Male,Single,46.050399834705395,New Customer,58
5,2021-11-09,Books,1,300.6023347833464,Female,Widowed,41.80487825539811,Returning Customer,48
6,2020-12-28,Electronics,2,75.05201080758815,Male,Single,49.01057228791176,New Customer,51
2,2021-12-07,Books,10,476.47316871072417,Female,Divorced,8.052430291656702,Returning Customer,62
4,2021-12-30,Electronics,4,104.42477109393978,Male,Divorced,29.21553904266845,Returning Customer,60
6,2020-01-27,Clothing,10,179.93744699559738,Female,Single,15.29546550270627,Returning Customer,20
3,2021-09-22,Electronics,8,122.77460995714664,Female,Single,13.614829097198133,Returning Customer,65
3,2020-06-28,Electronics,2,190.44428609160127,Female,Widowed,22.166673483392813,New Customer,32
1,2021-05-25,Electronics,3,66.40921419398929,Female,Divorced,18.165938646295047,Returning Customer,26
3,2020-07-26,Beauty,7,306.35638202637244,Female,Married,32.992704980226634,Returning Customer,22
5,2021-07-16,Home,3,224.77718334961972,Female,Single,35.60071565231948,Returning Customer,24
6,2020-10-09,Books,7,376.8321449048014,Female,Widowed,39.766625472329764,Returning Customer,37
1,2021-10-17,Books,1,22.954771153727886,Female,Single,30.687956553122163,New Customer,36
5,2021-01-10,Home,10,117.62048631548036,Female,Married,5.703964587820128,New Customer,33
5,2021-09-02,Home,9,274.8915591534678,Female,Divorced,48.43150467812904,New Customer,61
4,2020-09-17,Electronics,5,481.68170243239615,Female,Widowed,6.313218694394482,New Customer,25
1,2021-08-28,Electronics,2,32.43896659311737,Female,Widowed,18.546451419861175,Returning Customer,35
6,2020-07-29,Books,1,443.0322951080257,Male,Single,22.594445988331724,New Customer,33
3,2021-08-01,Clothing,4,228.20134755155883,Male,Married,8.008876588189002,Returning Customer,21
5,2021-11-29,Books,5,109.98151257827867,Female,Married,24.38893066269669,New Customer,29
3,2020-11-21,Books,5,32.10988990871973,Female,Widowed,46.817854310620454,New Customer,45
5,2021-04-03,Clothing,9,347.7166464607789,Male,Single,48.47794035435152,Returning Customer,43
2,2021-08-12,Books,9,171.27434231093127,Male,Widowed,17.905930716825516,New Customer,54
4,2021-09-24,Home,9,441.6705290108919,Male,Widowed,30.267594850170994,Returning Customer,46
1,2020-03-18,Home,4,34.988564315232196,Male,Married,49.781021363999166,Returning Customer,29
1,2020-07-15,Beauty,7,295.3476140689207,Male,Married,18.624478030721754,New Customer,23
2,2020-02-20,Beauty,7,29.28028228380016,Female,Divorced,8.95272005610191,Returning Customer,63
3,2020-12-01,Beauty,1,141.70970356342139,Female,Divorced,9.530292304583568,Returning Customer,53
4,2020-09-28,Home,4,47.89585429409561,Female,Widowed,24.49423242008166,New Customer,31
2,2021-01-30,Electronics,1,165.63656609805219,Male,Single,47.76916833924663,Returning Customer,70
3,2021-01-27,Clothing,1,497.9285123669697,Male,Widowed,22.95108513791191,New Customer,63
5,2021-09-17,Home,2,323.0407829153466,Female,Single,32.247189922217544,Returning Customer,58
5,2021-04-14,Books,10,179.16038819156472,Male,Divorced,26.343885142296234,Returning Customer,74
3,2021-09-17,Electronics,9,278.36556014387213,Female,Widowed,41.40474518056193,New Customer,32
6,2021-10-22,Clothing,3,183.65561866265537,Male,Divorced,36.60859826249172,New Customer,72
6,2021-07-09,Home,5,176.3747919338515,Female,Married,38.38175593597426,Returning Customer,25
3,2021-04-18,Clothing,7,178.71101939508867,Female,Single,39.39678670662943,Returning Customer,74
6,2020-07-10,Books,8,485.2292978403107,Female,Married,16.718979452194702,Returning Customer,41
3,2020-12-17,Clothing,10,147.989062508085,Male,Widowed,29.03425970510692,Returning Customer,45
4,2020-11-30,Home,7,391.160158503266,Female,Married,14.429293053490536,Returning Customer,30
5,2020-10-26,Books,1,183.79840707720203,Female,Divorced,43.67259601849573,New Customer,59
2,2020-04-14,Beauty,4,149.2260096030542,Female,Single,27.077748090271,New Customer,20
6,2021-12-28,Clothing,6,491.08868884968354,Male,Widowed,40.92818472413702,Returning Customer,29
5,2021-03-06,Books,10,282.444245043336,Female,Widowed,44.57293358522389,Returning Customer,76
5,2021-05-20,Beauty,2,213.2245025044002,Male,Widowed,5.720401008430487,Returning Customer,43
2,2020-12-08,Home,2,394.77052654831203,Male,Widowed,47.37603164629766,Returning Customer,20
3,2021-07-30,Beauty,7,30.78856608018942,Male,Widowed,9.295249182837024,Returning Customer,43
3,2020-11-22,Home,9,186.5172064001589,Male,Divorced,45.84628617679018,New Customer,46
2,2020-09-27,Beauty,1,122.3355183235819,Male,Single,45.613280160067795,Returning Customer,79
1,2020-03-30,Home,6,315.4550852994873,Female,Single,40.84367447332277,New Customer,27
6,2020-10-29,Beauty,7,105.38878839636212,Male,Divorced,6.587219045001167,New Customer,20
1,2021-01-31,Beauty,9,17.957690484737498,Female,Married,41.29942995322255,Returning Customer,75
5,2021-11-17,Clothing,6,282.98951658543695,Male,Widowed,47.20358648289094,New Customer,54
1,2020-04-02,Clothing,2,253.69935651922373,Female,Divorced,17.38986031114868,Returning Customer,32
6,2020-10-26,Home,1,311.58859573926907,Male,Single,42.12430835978721,New Customer,20
3,2020-08-13,Beauty,1,283.2377047923206,Female,Widowed,38.82187007609703,New Customer,49
5,2020-07-07,Home,6,125.53519654548283,Male,Divorced,33.145201559201446,Returning Customer,39
1,2020-02-18,Electronics,6,412.2843053571019,Female,Widowed,6.6973717040384795,New Customer,70
4,2021-06-04,Home,4,406.903767514477,Female,Married,21.939372510135836,Returning Customer,32
3,2020-05-19,Electronics,2,304.9838364257717,Male,Single,28.864190635604064,New Customer,31
3,2021-10-28,Clothing,7,318.827864748356,Female,Divorced,23.95037681870747,Returning Customer,37
4,2020-08-18,Electronics,10,418.03943650192633,Male,Widowed,23.381574030148737,Returning Customer,21
3,2020-10-29,Books,6,286.11353837497705,Female,Married,42.99193054017741,Returning Customer,31
6,2021-06-20,Clothing,2,464.5786919474643,Female,Married,39.04614498492666,New Customer,63
6,2020-10-21,Electronics,6,388.72835765021904,Female,Divorced,22.55613669957013,New Customer,41
2,2020-05-08,Books,1,359.59371973703276,Male,Divorced,25.0062359445323,New Customer,62
6,2020-10-29,Beauty,1,306.54683621619074,Male,Married,10.352665783879644,New Customer,77
5,2021-02-17,Clothing,4,420.26482468266283,Male,Married,13.30091247190283,New Customer,61
